,index,artist,id,album_id,genres,genre
3026,80870,Mary Mary,1Iiv0n1xjwVYVf8NOTjoq0,20bME4IGNpUBm1Rk3TzuP9,NA,"gospel, gospel r&b, neo soul, r&b, urban contemporary"
3027,80883,8Ball,2QeJDcMdIlujL3bMFWoAmN,71gkMYQ7sw45n4rJAJBPTM,NA,"crunk, deep southern trap, dirty south rap, gangster rap, memphis hip hop, pop rap, southern hip hop, trap music"
3028,80930,Dirty Projectors,7MKwXo9hSzOCXar4vYJtXE,5zQgu9qi6mK8KuleuzM22C,NA,"art pop, brooklyn indie, chamber pop, chillwave, dream pop, experimental pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, lo-fi, modern rock, noise pop"
3029,80999,Edens Edge,0cunAi5FhuVTMMIE9XfqfP,4ekhL42kV8thlGniI39vnP,NA,"contemporary country, country dawn, country road, modern country rock"
3030,81023,TNGHT,5abrGwL2FnWpzGvf1WEam5,4e0s9NinQo02X4exDDmW65,NA,"electronic trap, bass music, electronic trap, scottish hip hop, wonky, bass music, electronic trap, glitch hop, wonky"
3031,81032,Jimmy Fallon,2xKTTp7bTGc8pB5HCEw8rx,6uBfBmim3xlzDgtVJvolW2,NA,
3032,81080,Kokane,6OAM9GXCBbkMtVJFmBiDrh,66G3sWywMOaJtFHwhmbT5p,NA,"g funk, gangster rap, hyphy, west coast rap, west coast trap"
3033,81092,Serj Tankian,2aNXPuCpqKh56kdyOOq897,0GyuNt3fc7SLjGMqh8qm5g,NA,"alternative metal, nu metal, post-grunge"
3034,81103,Citizen Cope,2wSgjvKs4oLjFVmUA2gPVS,50vwpe4m14vNoWifVSRShN,NA,"neo mellow, reggae rock"
3035,81113,Saving Abel,64Kn7kkCZDPQGt9TiXH3go,0aSSJ55Zy7pJMo3BzmhOFS,NA,"alternative metal, nu metal, post-grunge, rap rock"
3036,81126,Missy Higgins,7FogDLwZeSPBBcKue2C2sq,4xAIDFWwxzRC2GdwTXJ5E9,NA,"australian indie, australian pop, australian rock, folk-pop, lilith"
3037,81157,Milo Greene,3yaFjAn6FwqgbuPMpV7Tix,15wQEsBsbl14I4m1yEuR8w,NA,"chamber pop, indie folk, la indie, metropopolis, shimmer pop, stomp and holler"
3038,81180,Marina And The Diamonds,0ZFBKLOZLIM16RAUb5eomN,5N1aNUXaHDD7YsjhbCM9JZ,NA,"dance pop, electropop, indie poptimism, metropopolis, pop, post-teen pop, r&b, tropical house, uk alternative pop"
3039,81196,Sam Cooke,3DsUPZmxaFtej5i7GeSQqi,4jiO2jRz7g50ESvYYKsKwZ,NA,"adult standards, brill building pop, christmas, classic soul, rock-and-roll, soul, gospel singers"
3040,81227,Soul Asylum,0UCxeeUz57zYdBguwvjSVT,5joCFfAReCBZBKgMUbl9rl,NA,"alternative rock, grunge, permanent wave, pop rock, post-grunge, rock"
3041,81312,THE FARM,3Cjb2vApm2hu5HaaIcCq07,2YpVAFhuTQYvHqOGuQE7bE,NA,"contemporary country, country road, modern country rock"
3042,81379,JEFF The Brotherhood,6zhopr1i322aqCDeVLntxm,0fzMWzkxnUc5qIWrth64cu,NA,"garage pop, indie garage rock, indie punk, noise pop, noise rock"
3043,81399,The Early November,1mzVUtj1SYXxgDPkSKuRfW,0EK12iAoUcVFrqsFjjdgK2,NA,"alternative emo, dreamo, emo, neon pop punk, new jersey indie, pop punk, screamo"
3044,81422,House Of Heroes,2wOCLzQ3pJHGfGi1ddn654,0SCd1nYALJP0UouHZT37RP,NA,"christian alternative rock, christian punk, christian rock, columbus ohio indie, dreamo"
3045,81523,Staind,6b1dAoH2zgc6t9GXIdd8qZ,4FCNNoEncVT93bBjKjHhJI,NA,"alternative metal, nu metal, post-grunge, rap rock, rock"
3046,81587,BeBe Winans,11W0lE4alqWBJCp4GPRSNI,1He49DGuCac764ggQhnYbP,NA,gospel
3047,81795,The White Stripes,11NpHoPIRGEQxp0lWB46Ys,0LicnijsvZ3Q7OCU0g9U8Z,NA,"alternative rock, blues-rock, garage rock, indie rock, modern blues rock, modern rock, permanent wave, punk blues, rock"
3048,81824,Haley Reinhart,2bOnU0jbVPLtmQ3ICudcnp,7fr1QRY9XzJIOfMZQhwANs,NA,"idol, atl hip hop, dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop"
3049,81834,Bill & Gloria Gaither And Their Homecoming Friends,3FbCWf7Q0TzKDc3zS6X1mP,3j3sdhBhyMtXFhQq5Px3iy,NA,"christian relaxative, country gospel, southern gospel, country gospel, southern gospel, country gospel, southern gospel, country gospel, southern gospel, country gospel, family gospel, southern gospel"
3050,81892,George Harrison,5jGHNc7FNfaRXsC42dAO9J,3AMq1D2XLJSADpdYTAtKoL,NA,"album rock, classic rock, folk rock, mellow gold, psychedelic rock, rock, roots rock, soft rock"
3051,81939,Joe Jackson,41qoXoqqNe38rd2EqdKUIE,4v8poJ1GCHuIZ15P85awg7,NA,"art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, pub rock, rock, soft rock, blues-rock, instrumental rock, metal guitar, neo classical metal, progressive metal"
3052,81957,Everclear,4jKXpJP8lQDbqTkTvX8tQB,3Hc3jYEaFKTliSSpopGwVr,NA,"alternative metal, alternative rock, grunge, permanent wave, pop punk, pop rock, post-grunge, rock"
3053,81982,Eric Benet,2TYKTUJIWl2ODluAsu59av,7aZzu4mCYdosHNR96CM0Ce,NA,"neo soul, new jack swing, quiet storm, r&b, urban contemporary"
3054,82161,Byron Cage,29q20mrThlwMgQNTKbeop6,6Fb3wlgIlRKEUfwApTtnMp,NA,"contemporary gospel, gospel"
3055,82219,Paul & Linda McCartney,1VYS1TcJEvfVWwP4qHTs2U,4w9GEOboK2DZoDCz0pSDAK,NA,"deep indian pop, filmi, malayalam pop, tamil pop"
3056,82336,Andrae Crouch,5hcSFL1TRV9qHsBe9O4VX4,1I19eatzCQ4WboYkiEnVPx,NA,"gospel, gospel r&b"
3057,82351,Patti Smith,1tZ4JHHtnELQC3smRIkJ2q,67epO9J9KoY8KSFA4xC4kA,NA,"art pop, art rock, dance rock, folk rock, folk-pop, new wave, new wave pop, permanent wave, protopunk, rock"
3058,82398,Bobby Womack,5JXAmB1pzDrin3SuuyvNuB,7tJ3tERlaIjX7ZjcsbHGcc,NA,"classic soul, disco, funk, motown, quiet storm, soul, southern soul"
3059,82433,Far*East Movement,2NMzswXpdB1AYiermJUu11,14H11tknOJqYyi3fD6BhMe,NA,"dance pop, edm, pop, pop rap, post-teen pop, hip hop, pop, pop rap, rap, southern hip hop, trap music"
3060,82485,The Rocket Summer,2R878jsfH5UTMq65m71z0N,4As8kpE9fKgFAMg2gj7HHo,NA,"dreamo, emo, fort worth indie, neon pop punk, piano rock, pop emo, pop punk"
3061,82508,Travis Porter,7gKjSWjGNqtHtSkcqnwuQi,7co2UrRxl2TBgj3BCXIvnC,NA,"atl hip hop, dirty south rap, pop rap, rap, southern hip hop, trap music"
3062,82521,The Temper Trap,5y1iInKBJiE9Qfi4eKOal9,47enZlu6ssi5aFaAxHc0wt,NA,"alternative dance, indie pop, indie rock, indietronica, modern rock"
3063,82531,The Hives,5rqwuONfwOeJx4yutdzxJs,0zu9Yx4jC1Kp7E6LliKfzI,NA,"alternative rock, dance-punk, garage rock, indie rock, modern rock, new rave, rock, swedish hard rock, swedish indie rock"
3064,82602,Rhett Miller,1rA6eAywOM6bDOo5iNcriV,20EnpI08Kl5rfTLlCTXklw,NA,"alternative country, roots rock"
3065,82615,Hootie & The Blowfish,3IKcBAI8KSBYfoz8k9mBca,3eiwk0lwZ42xb7YWI3FFUw,NA,karaoke
3066,82629,Scissor Sisters,56BOpsTzn68tqrZQsaNHJv,2P12s0AcooZGvM6mfgeuw3,NA,"dance pop, electropop, europop, pop rock"
3067,82703,Kevin Costner & Modern West,7ipenfG0UIIruKeaGuLXHT,0DFnv3gmo53YQrfN02Uq4A,NA,
3068,82744,Langhorne Slim & The Law,40rjypnguxfhPy4Bbv5SWc,6BIZ0siUtYwDqrGSTIdxU7,NA,"alternative country, anti-folk, chamber pop, deep new americana, folk-pop, indie folk, indie pop, new americana, roots rock, stomp and holler"
3069,82758,Alejandro Escovedo,5jEYNVT3krk7k8RprQhUG8,1QUGnSOQzrorna2s0x6jfY,NA,"alternative country, country rock, deep new americana, folk, heartland rock, new americana, outlaw country, power pop, pub rock, roots rock, texas country, traditional folk"
3070,82827,The Mars Volta,7zWxsARxYb4XirXer6wq3O,5GyGFzu6xezfUvT3eImX1G,NA,"alternative metal, el paso indie, funk rock, garage rock, modern rock, rock"
3071,82922,Keane,6klCzCgfcfNE1ii12WbfPn,7CrzFBSIGuZA07hjRM6HxH,NA,"neo mellow, piano rock, pop rock, rock"
3072,82957,Zacardi Cortez,6Ogv65GroXPnjMVhmI68yv,11X5jgTlZVhsHnZdnqwYs0,NA,"contemporary gospel, gospel, gospel r&b"
3073,82985,Gossip,26YjtkyzMVG14ZY8UWwO6i,6AKGyIfiwcptAUUzLDB0Gd,NA,"alternative dance, dance-punk, electropop, new rave, washington indie"
3074,83037,Lisa Marie Presley,03MfD8MDQRH9BXOzCqGsIO,0Z20LjhC8Gal0ovgrVnkWE,NA,
3075,83067,Aziz Ansari,2m1Vddv2ZWoAnCiiTmZgvc,6ydSVwVEE7rvZ82z3Oh5ic,NA,"comedy, comic"
3076,83109,The New Broadway Cast Recording,4UCviJNEbTESUd9ukthmCj,3ZOOWaYSagUYPLUrUiHXeI,NA,
3077,83168,The Black Eyed Peas,7xRNsqOQOgWbHV1nbXnfXN,36fdxiOzdlmsrHgGcfvqUJ,NA,"dance pop, pop, pop rap"
3078,83183,Scars On 45,54UHfqfg9t4IMMkywPNubg,0dVYznAxOxZmrBEapSXxVV,NA,acoustic pop
3079,83218,Shadows Fall,3qd6GDeJ0YM4sdAL7xAM0U,6WmARQOpJVOJXzLdt3pauS,NA,"alternative metal, boston metal, groove metal, melodic death metal, melodic metalcore, metalcore, nu metal"
3080,83228,Killer Mike,44XV05LzPeL6nFtNabtBJt,5EAhUoAz1G3WTvIfGZvmrh,NA,"alternative hip hop, atl hip hop, conscious hip hop, escape room, southern hip hop, deep southern trap, dirty south rap, gangster rap, hip hop, houston rap, pop rap, rap, southern hip hop, trap music, atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, doom metal, metal, nwobhm, sludge metal, stoner metal, stoner rock"
3081,83240,Joey Ramone,5Kts3JvB6RlloKVZr199RR,2dsKDbfkZ8TTOKCaqGRhg3,NA,punk
3082,83268,Six Feet Under,3RzSYPWhvi3sXsqpBS2Ut8,75sotKQtbRWyoc9j3otDsW,NA,"brutal death metal, death metal, deathgrind, florida death metal, groove metal, metal, rap rock, speed metal"
3083,83316,Chris Botti,6eKzWlha1rW2S9oaCOoXqD,5aCnLqnPlBRk7yZ4xQSQec,NA,"jazz trumpet, smooth jazz"
3084,83329,12 Stones,5CauCrutIXaHRm30Q3EjYq,0PRf2I1yZ0o6O4pnBnTObw,NA,"alternative metal, christian alternative rock, christian hard rock, christian rock, nu metal, post-grunge, rap rock"
3085,83343,Hot Water Music,4iIyRFjKvNFtaSpe04n4mT,2x5nSfk63pJXL47mDXA3Hh,NA,"emo, emo punk, folk punk, melodic hardcore, orgcore, pop punk, post-hardcore, punk, skate punk"
3086,83443,Rita Wilson,4FAiKRIHyOcOjviWVY2jaV,4QCuXUYrtOpYm8SE5ve4Vt,NA,
3087,83458,JD McPherson Featuring Jimmy Sutton And Alex Hall,6VqC5gNL532RfgdlGzNAv0,4TcPbpUi60PaJ2QX5scH69,NA,"funk, modern blues rock, new americana, rockabilly"
3088,83517,Meiko,4vfioWSgbZSVwsYtPS1a6s,4lmxhG1V1H9MRadf5g3JcY,NA,"acoustic pop, folk-pop, lilith"
3089,83528,Rodney Atkins,7B6m8tHAYZsOKOKMU5SR2n,2qLz69eIC6A7GggjGvxEMp,NA,"contemporary country, country, country road, modern country rock, redneck"
3090,83568,Rufus Wainwright,541ShCyTRVDQ2gTu0O3I9B,1YPPXUcg7zd1Xw2SwP4dXj,NA,"canadian pop, chamber pop, folk-pop, melancholia, piano rock, singer-songwriter"
3091,83580,Storm Corrosion,3Y2Ia3ZRb4VBAYfzdefh3J,0HoIDUvBfh16mbFuJfT7Fu,NA,progressive metal
3092,83627,Matt Skiba And The Sekrets,2YObE4pO6TJ2kvYc0iBxCe,3ItvaO532aROuyEEnAzc2e,NA,
3093,83763,Wilson Phillips,61tpGulVkYrXB0qDTgrS0A,7aoCkkBuLoa6vtqg9CKViB,NA,"girl group, new wave pop, soft rock"
3094,83775,Barry White,7EkYfpLcNk9fU5AHrZ4c8b,1xemy8uSRy4dEMyN13fUu3,NA,"disco, motown, quiet storm"
3095,83807,Deuce,2oA1lpVrmVPd0c6nMfxQgl,5ZxDOGBChlRrLUM74nSkbz,NA,rap rock
3096,83818,Hurt,726HEHstrpDCcTgfce00Ze,79J2lG1qSuSuhAitLprugM,NA,"alternative metal, nu metal, post-grunge"
3097,83843,Barry Manilow With The Royal Philharmonic Concert Orchestra,6tmNgbxsIY18BMv2gpjSVm,2MznZK56KkAwNjnHN5fRAY,NA,"adult standards, bubblegum pop, christmas, disco, lounge, mellow gold, quiet storm, soft rock, yacht rock"
3098,84039,Lower Dens,7ro6k82a0YWMHvfTqoanIx,090RPfXU8lQNCmPXww1q5D,NA,"art pop, baltimore indie, chillwave, dream pop, freak folk, indie rock, indietronica, noise pop, nu gaze, preverb, shoegaze"
3099,84063,Point Of Grace,0Yy3NH4KiWPMWJq3VNn19L,6sOeHyQw8AaaO9YZ0TcLqU,NA,"ccm, christian alternative rock, christian music, worship"
3100,84087,Eve 6,5eSDmVaQL0IU9VCJ1boWZ1,2YPwHZGZB6Oqfhr4zW8D3t,NA,"alternative metal, alternative rock, nu metal, pop punk, pop rock, post-grunge"
3101,84099,Warren Haynes Band,5xIAG0huFPjM5C7uO2mLT6,2ESjdNwkF2r42voRAx9WsH,NA,"blues-rock, electric blues, jam band, modern blues, modern blues rock, southern rock"
3102,84115,The Dandy Warhols,0w7KkXOtfSoVXPZc6B9cRS,7kgRM0mXxJfASV1TIcwkjA,NA,"alternative rock, britpop, dance-punk, garage rock, indie rock, modern rock, rock"
3103,84126,Greg Laswell,4KgWwGrhtccvKkVq5LuY8a,2zFQ8uYE0rt0TwECs7jCAx,NA,"acoustic pop, folk-pop, indie folk, neo mellow, acoustic pop, dance pop, folk-pop, hollywood, lilith, neo mellow, pop, pop rock, post-teen pop"
3104,84151,Human Nature,5lsjuUFkLkdjfiC7Sf70xa,3WrAJKMFpc2xkDhvZ6id0e,NA,"australian pop, australian rock, boy band"
3105,84163,Girls' Generation-TTS,2H5eBZERqJOsVyx4t7BEFu,5FnkDObCdhjEgtkaxoJ7uh,NA,k-pop
3106,84183,Odd Future,2SdF9IBW2NJ7ZYO3imqVnT,7ibEo7IK9E9mi2sU5rJNDC,NA,
3107,84201,Spiritualized,2KlgoBhIRYyGt0BbOeyjlN,4hrpqNai22Fpg51cmHmUCm,NA,"alternative rock, art pop, art rock, britpop, chamber pop, chamber psych, dream pop, folk-pop, freak folk, indie pop, indie rock, lo-fi, modern rock, neo-psychedelic, new wave, noise pop, nu gaze, shoegaze, slow core"
3108,84212,Mickey Avalon,4qCQsUDJdy20Fdz515fnzy,2Rrh4gkmIrqrq9TKGAnRm6,NA,
3109,84251,Brendan Benson,3g39gu3mipDfGgXYL4CHfB,13tcbldQdBWyva1F5KYoyk,NA,"jangle pop, power pop"
3110,84481,Evans Blue,7079nY1EuvdfIxaMYaTjR9,5lWYyzmUrpY1jrV31iA8Yn,NA,"alternative metal, canadian rock, christian rock, gymcore, nu metal, post-grunge, rap rock"
3111,84506,The Band,3EjJikGTdIra5A1I7W2HjY,7uqVE9qWdqjtDeLpdHyMxP,NA,"album rock, blues-rock, classic canadian rock, classic rock, cosmic american, country rock, folk, folk rock, heartland rock, jam band, mellow gold, psychedelic rock, rock, roots rock, soft rock, southern rock, traditional folk"
3112,84556,Dar Williams,41W9zIFtlKTBpfCm70lRuM,35ZPjlKwB1zu3vwtlu2R6f,NA,"ectofolk, folk, folk-pop, lilith"
3113,84566,Levon Helm,2xlsZNCPLNtGt0QZMn3dGh,4DVPUmjai3V6TkDUm9GDYB,NA,"alternative country, blues-rock, country rock, folk, folk rock, jam band, modern blues, new americana, outlaw country, roots rock, southern rock, texas country, traditional folk"
3114,84623,Luther Vandross,74gxH0vYxssYF00e6lf7l0,5Cfmk0HX1XJZuY460NjwYJ,NA,"funk, motown, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary"
3115,84638,Our Lady Peace,1w8MxzdzTVExvHfKN4T08N,5gblwqbAM3oB6OapvubMgq,NA,"alternative metal, alternative rock, canadian rock, grunge, nu metal, pop rock, post-grunge, wrestling"
3116,84662,Diggy,3jnloDEI3BydxnFeRMYwjg,3rLALi4R1QAvZW86YCkoX2,NA,deep pop r&b
3117,84705,Cavo,2AehPLydd5oZKTBO5HcxFn,6wTAIm0aMvAOqqGrOUMVYG,NA,"hard alternative, post-grunge"
3118,84793,Casey James,4DrpL1hEib83t3lWd2SKze,0JOEEeYmHjGbwPObkSBSXH,NA,"idol, modern country rock"
3119,84804,Jeff Loomis,6ZpYSdcP4a3xRft4gRyJHg,337UZEcZWgax9G9xYIDN7Z,NA,"instrumental rock, jazz metal, neo classical metal"
3120,84827,My Darkest Days,0UuJGqMzEj9POdn4TQ9LZd,2eMSuOEpCTY3dESIv7ZrP2,NA,"alternative metal, christian rock, nu metal, post-grunge"
3121,84910,Selena Gomez & The Scene,0laYHRpNTS6i8FXdupHkJ4,49yHvRh1cOfLcEKukEP7Ox,NA,"dance pop, pop, post-teen pop, viral pop"
3122,84922,Obie Trice,1ToT7eld9O5GklQPDqjyft,0nsVCJAISHUNrCSULo0iEx,NA,"detroit hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop"
3123,84996,Los Inquietos del Norte,3GKdkTFuZJ8v790Mr0UwTo,0EU8ELKaNL7p6JWG5uLcIC,NA,"banda, duranguense, grupera, latin hip hop, norteno, regional mexican"
3124,85011,Estelle,4Hk8SdvDPwRvZzF2ifAV3g,2t8fe6B3SkJQlPgc5MvfFw,NA,r&b
3125,85026,Tyler Hilton,622lVKRzCHMLCuibQgyJ9f,6nYpmtvN6tgAfruhW3EQJ1,NA,"acoustic pop, neo mellow, pop rock"
3126,85055,Dev,3ggRsGsgdpvMlPtFEZ83vp,7dlFcF17qY2IGoaAsdwRnt,NA,"dance pop, electropop, post-teen pop"
3127,85144,Clay Aiken,1QPc0adRgU77fa26sVokTZ,1XuhokZQNRS05WjurDdxXx,NA,idol
3128,85154,Civil Twilight,0NlGtaRQe51GuR3VfWkKbH,6v1V5bTwcckb3PKN3pPG1q,NA,"cape town indie, piano rock, south african rock"
3129,85165,Jimmy Needham,2aLYk3LL6L692yv8LbDecM,3fU8a3gwnlyJ0C3o7LxpB8,NA,"ccm, christian alternative rock, christian music, worship, ccm, christian alternative rock, christian hip hop, christian music, worship"
3130,85200,Make Me Famous,1LKNsDmQnZCXA4SPvtpAxK,1inX9aFrjCCVEF6WkrCyph,NA,"post-post-hardcore, post-screamo, screamo, trancecore"
3131,85237,Joan Osborne,0pyEdDi7IffJ8ZHnlJZUTP,0bd80N1WfN5qTjEpE3CAQy,NA,"folk, folk-pop, lilith, new wave pop, pop rock, singer-songwriter"
3132,85249,God Forbid,4xmRyCQburNQSWavcgvliH,2QCSYzF2bb74eTGvlEsGPZ,NA,"groove metal, melodic metalcore, metalcore, nu metal"
3133,85274,Paul Weller,6W3nLn1h57VGNXv7A28Doh,5ibgMyTwDk6lTrMuWrNi3I,NA,britpop
3134,85326,The Chieftains,6AVHbmPdC3HGxzGqJJAy2L,6tjF20Xh7kOpkv3rvRU1mt,NA,"celtic, irish folk, neo-rockabilly, rockabilly, swing"
3135,85397,Chiddy Bang,30K4vEAmLCVrq47JgCXJdV,1YnYYbRawnQcFqRooF0159,NA,"indie pop rap, philly rap, pop rap"
3136,85411,WZRD,2x3fzz9XBboZo7TZZO2o6x,77zg6PEuYSw8wZrvKhNTty,NA,
3137,85422,Tanlines,4sENG1e04yCPlmIhT1CL9b,3LYzPoYkdH1KTnjkgxGQg3,NA,"balearic, brooklyn indie, chillwave, indietronica, shimmer pop"
3138,85491,Bad Meets Evil,0C6TGlpffTuUdJfjB0U9mI,5abCMGtyHwpOr9cEbwfP1P,NA,"detroit hip hop, gangster rap, hip hop, pop rap, rap"
3139,85502,Daniel Rossen,7mSH6LIwbaxCQj1DRdxOQE,2s9c5goTy3EP4JsvDSidzm,NA,
3140,85607,The Ting Tings,5zoXt3op9P5RcAecRRlJXM,0QIejPRoiPns3DiaJER8sD,NA,"alternative dance, dance pop, dance-punk, electropop, indietronica, new rave"
3141,85770,Andrea Helms,3X1IWEckqeccmjxBmcjwfo,5CLVBlxgF5GoYHGBRJXxDW,NA,praise
3142,85808,Carolina Chocolate Drops,2tHMU12qa11LehfMhMMGcM,1RGG9MCrdqsaBqvvxiM2Hf,NA,"appalachian folk, banjo, bluegrass, jug band, new americana, old-time, progressive bluegrass, traditional folk"
3143,85836,Snoop Dogg & Wiz Khalifa,7bGX4GBapXgYB9FqW7G61r,12pnVAswzLE6hArSl0bF0h,NA,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap, hip hop, pittsburgh rap, pop, pop rap, rap, southern hip hop, trap music"
3144,85888,The Magnetic Fields,0dmnkbp85fhccyp5SMxzSe,0iQKTZccXbbY3eLyYbK2YF,NA,"alternative rock, anti-folk, art pop, art rock, chamber pop, dream pop, e6fi, folk-pop, freak folk, indie folk, indie pop, indie rock, lo-fi, melancholia, metropopolis, modern rock, noise pop, permanent wave, slow core, stomp and holler"
3145,85903,Todd Snider,60054rCflWMoBTfS2znYTa,6KEpPOGvTm7MLn1nnm89an,NA,"alternative country, country rock, folk, indie folk, new americana, outlaw country, roots americana, roots rock, texas country, traditional folk"
3146,85913,Good Old War,5m7hGpnGLH6Gmu515yhBKI,0VTbqFF2pxCJopfms6um73,NA,"dreamo, indie folk, stomp and holler"
3147,85924,Tyrone Wells,1tjfYeFu90zhXtY8PEHNZC,0ie8wpDcN23hdhnmAeiW4Q,NA,"acoustic pop, indiecoustica, neo mellow, pop rock, viral pop"
3148,85950,Seal,0RVS9ziQmz01cjna6EHZa8,3dWa83pxbAK7ZSFctZ9eO4,NA,"british soul, soft rock"
3149,85967,Maino,0R8YYFf7NuodfX4ppfXXIa,0XHLbm4WlD4aCZS2e7v8No,NA,"pop rap, trap music"
3150,86009,Too $hort,4OZadwefq82UviUPVqawdF,6Tity5WIZHhDcn8yZ1tu04,NA,"cali rap, gangster rap, hip hop, hyphy, pop rap, rap, southern hip hop, west coast rap, west coast trap"
3151,86026,Eluveitie,5Gr0BbErJ4wcmS2XxsqWyJ,0VyTHUwi4CBS0jrqCQfspx,NA,"bow pop, celtic metal, celtic rock, folk metal, hurdy-gurdy, melodic death metal, power metal, swiss metal, viking metal"
3152,86091,Sent By Ravens,3D44rHMVlLV2gN0xTg9ozY,10bOFV7zoyc6oOikswxCu9,NA,"christian alternative rock, christian rock"
3153,86101,Heartless Bastards,4YlrIv4qArkYrzNGXKtBYZ,4g4iUbyDPTz3wCy25Tvivk,NA,"garage rock, modern blues rock, new americana, punk blues, stomp and holler"
3154,86161,Galactic,1VcKZKZYSq2xGALK9d27Pv,1AQ7GTDYL6kXZSxavyBgd6,NA,"funk, jam band, modern blues, new orleans funk"
3155,86180,Cursive,11I71uktglNpXa3Vg6nzEe,2JXNoNcAPEPJhdF6imrFn7,NA,"dance-punk, dreamo, emo, emo punk, indie folk, indie pop, indie rock, modern rock, omaha indie, post-hardcore"
3156,86193,Espinoza Paz,2ihmPXC4c2liqXYLzIrlbV,6RqzQicIaq1F7znRlCDUni,NA,"banda, grupera, norteno, ranchera, regional mexican"
3157,86243,Brian Courtney Wilson,6NGVQtZoVIYJ4nyF0AMm2E,0ZO1vc36aWKrC1PGGmaS18,NA,gospel
3158,86493,Patrice O'Neal,6yZJSFssYaZld3zXEfS7hY,4MFUqiSK3hT6XJ5NcS8Dhh,NA,000
3159,86499,Air,66yenWzg7tR3LppxCHXofb,0dvlmNvi7bwLGzO2SG4KAa,NA,"alternative dance, downtempo, electronic, new rave, trip hop"
3160,86544,The Crabb Family,2zJ9Nys3hqi02mwIHcB9IC,4gad51YQzUYy9dNGaAXiUK,NA,"country gospel, family gospel, southern gospel"
3161,86554,Ben Kweller,3jtzqOgZ66jmgEc9eLC7aZ,1boPuTr28OdF46FnX9OWjc,NA,"indie folk, indie pop, pop rock, stomp and holler"
3162,86565,Rumer,5jiaFeL1TEnADwjSOZG71r,4RURomweAstVkuSulBqCZG,NA,
3163,86657,Roberta Flack,0hmfD9cmvDX5JWHO13T64Y,3Bx1xEHicsd9FmRovgjVLW,NA,"adult standards, christmas, classic soul, disco, funk, mellow gold, motown, quiet storm, soft rock, soul, vocal jazz"
3164,86757,Hit The Lights,7skPIW3CGHU8ItJ9j79PiO,6EvowfnNltrMBfmdh2u1a6,NA,"anthem emo, easycore, emo, neon pop punk, pixie, pop emo, pop punk"
3165,86768,Graffiti6,6ECBWvOxa0YhDf8pLvIGky,3D6lGMj6kw3tFzXpj4Yhwv,NA,
3166,86801,Buddy Holly,1MPLPuNbg252ltVL557ECj,5qRoBH8pmmOyG4J33NRLUp,NA,"adult standards, brill building pop, christmas, doo-wop, merseybeat, rock-and-roll, rockabilly"
3167,86831,Rodrigo y Gabriela And C.U.B.A.,4PTV9GkvwscEQKZkmW6lVT,68mteyuQW8sOfgAEniOsEy,NA,"flamenco, world"
3168,86898,3BallMTY,2HFWe77s9n7MExMTFY035N,2QGWI5XAUxXEXBfc2QHxbl,NA,"mexican indie, trival, banda, grupera, norteno, regional mexican, regional mexican pop"
3169,86957,Bleeding Through,0WHJQQ1fUgnsh18gGZZJqW,3fdY8Qa6H2RuYXFdG0FAwc,NA,"deathcore, groove metal, melodic metalcore, metalcore, nu metal"
3170,87007,Elizaveta,6Rod4YnyLthZqnvInGlPKI,7HsPaYQbCYnxosF5WiSlEA,NA,deep indie singer-songwriter
3171,87017,Nada Surf,7iss8N39ssplYKjGeDhc7c,7kMnBrFZfdqSWQBGW0wAyz,NA,"alternative rock, indie pop, modern rock, power pop"
3172,87027,Craig Finn,3okmxmtUiWc0cMGKo8fmRu,1vYgw9k3euypjoHKb2rVhj,NA,"alternative country, roots rock, stomp and holler"
3173,87067,Attack Attack!,0LGUuFQcx3mfRN9NG5pIgu,6WYHLBi5CEN1hMZ1koSRPx,NA,"screamo, trancecore"
3174,87081,Foxy Shazam,5um1zyc14xDWuBjHzChPGw,01JBsKfymmuyoCaW1lRcc0,NA,"cincinnati indie, piano rock"
3175,87092,Kathleen Edwards,4X614vj1FcTljlORvmII8S,2CjPZev1d4F9fVnRV4TcQh,NA,"alternative country, canadian country, canadian indie, ectofolk, folk, folk-pop, indie folk, lilith, melancholia, ottawa indie, roots rock"
3176,87177,The Little Willies,1GjLFQkYFw4nDLioILNFKo,2cVtW7ZFBoONb2aY0N7dqX,NA,
3177,87200,Bill & Gloria Gaither,7I7v6XDu0A6KD2XvGBizSk,2t9ZOa3QGFrYbhXaiIRRtF,NA,"christian relaxative, country gospel, louvor, southern gospel"
3178,87217,Chairlift,6nsZ23hRFXCVkk9NwuzAz0,4nYzn3xOXQsltWZ5AIQns7,NA,"alternative dance, art pop, brooklyn indie, chillwave, electropop, folk-pop, indie pop, indietronica, metropopolis, neo-synthpop, new rave, shimmer pop"
