,artist,trap,hip hop,indie,punk,rap,jazz,pop,metal,country,folk,bluegrass,house,rock,opera,classical,instrumental,funk,broadway,genre
977,311,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,"alternative metal, alternative rock, funk metal, nu metal, pop rock, post-grunge, reggae fusion, rock"
978,Big Boi,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"atl hip hop, dirty south rap, hip hop, pop rap, southern hip hop, atl hip hop"
979,Mary J. Blige,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, hip hop, hip pop, neo soul, pop, r&b, urban contemporary, chicago rap, pop rap, rap"
980,Aerosmith,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, classic rock, hard rock, rock"
981,Fleet Foxes,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, modern rock, seattle indie, stomp and holler"
982,King Gizzard And The Lizard Wizard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"australian indie, australian psych, neo-psychedelic"
983,Gerardo Ortiz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"banda, norteno, regional mexican, regional mexican pop"
984,Styx,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"album rock, art rock, classic rock, folk rock, hard rock, mellow gold, progressive rock, rock, soft rock, southern rock, symphonic rock"
985,Royal Blood,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"brighton indie, garage rock, modern blues rock, modern hard rock, modern rock, rock"
986,Lindsey Buckingham / Christine McVie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"mellow gold, soft rock, mellow gold, soft rock, yacht rock"
987,Dying Fetus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"brutal death metal, death metal, deathgrind, grindcore, groove metal, technical death metal"
988,Bone Thugs,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"gangster rap, hip hop, pop rap, rap, southern hip hop, modern reggae, reggae, roots reggae"
989,Selena,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"latin, latin pop, mexican pop, tejano"
990,Cheap Trick,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"album rock, art rock, classic rock, dance rock, glam metal, glam rock, hard rock, heartland rock, mellow gold, new wave pop, pop rock, power pop, rock, soft rock, southern rock"
991,Chon,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"djent, instrumental math rock, instrumental rock, progressive post-hardcore, san diego indie"
992,Steve Earle And The Dukes,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"alternative country, country rock, folk, folk rock, heartland rock, mellow gold, new americana, outlaw country, rock, roots rock, singer-songwriter, texas country, traditional country, traditional folk"
993,Hey Violet,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, electropop, indie poptimism, pixie, pop, post-teen pop"
994,Roger Waters,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, art rock, classic rock, progressive rock, rock, symphonic rock"
995,Eli Young Band,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country pop, country road, heartland rock, modern country rock, outlaw country, pop rock, red dirt, texas country"
996,Iced Earth,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,"groove metal, hard rock, metal, neo classical metal, old school thrash, power metal, progressive metal, speed metal, thrash metal"
997,Van Halen,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, classic rock, hard rock, metal, rock"
998,Phoenix,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative dance, dance-punk, indie pop, indie rock, indietronica, modern rock, new rave"
999,Rancid,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pop punk, punk, ska, ska punk, skate punk"
1000,Gov't Mule,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"blues-rock, classic rock, electric blues, jam band, modern blues, modern blues rock, rock, roots rock, southern rock"
1001,"Sufjan Stevens, Nico Muhly, Bryce Dessner & James McAlister",0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,"experimental pop, chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, modern rock, singer-songwriter, stomp and holler, 21st century classical, american 21st century classical, compositional ambient, 21st century classical, american 21st century classical"
1002,Yo Gotti & Mike WiLL Made-It,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"dirty south rap, gangster rap, hip hop, memphis hip hop, pop, pop rap, rap, southern hip hop, trap music, atl hip hop, hip hop, pop, pop rap, rap, southern hip hop, trap music"
1003,Avriel & The Sequoias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,London Grammar,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"chamber pop, electropop, metropopolis, nottingham indie, pop"
1005,Rascal Flatts,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country road, modern country rock"
1006,The Birthday Massacre,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"canadian rock, dark wave, gothic metal, gothic symphonic metal, industrial metal, industrial rock, pixie, slayer, steampunk"
1007,The Secret Sisters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new americana
1008,Bee Gees,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"disco, mellow gold, soft rock"
1009,Ani DiFranco,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"anti-folk, buffalo ny indie, ectofolk, folk, folk-pop, lilith, pop rock, singer-songwriter"
1010,All Time Low,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"neon pop punk, pop punk, pop rock, post-teen pop"
1011,Dan Auerbach,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"folk-pop, funk, garage rock, indie folk, indie pop, indie rock, modern blues, modern blues rock, modern rock, new americana, stomp and holler"
1012,Bleachers,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance pop, indie pop, indie poptimism, indietronica, modern rock"
1013,Flogging Molly,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"bow pop, celtic punk, celtic rock, comic, punk, skate punk"
1014,Dispatch,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"jam band, neo mellow, pop rock, reggae rock"
1015,Mali Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gospel
1016,The Allman Brothers Band,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"album rock, blues-rock, classic rock, electric blues, folk rock, hard rock, jam band, mellow gold, psychedelic rock, rock, roots rock, soft rock, southern rock"
1017,Miss May I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deathcore, melodic metalcore, metalcore, post-screamo, screamo"
1018,Blink-182,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"modern rock, pop punk, punk"
1019,Train,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance pop, neo mellow, pop, pop rock, post-teen pop"
1020,Papa Roach,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock"
1021,Shaggy 2 Dope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Danzig,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, groove metal, hard rock, metal, nu metal, rock, speed metal, thrash metal"
1023,Soundgarden,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, alternative rock, grunge, hard rock, modern rock, nu metal, post-grunge, rock"
1024,Audioslave,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, alternative rock, hard rock, modern rock, nu metal, permanent wave, post-grunge, rock"
1025,Justin Townes Earle,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,"alternative country, country rock, deep new americana, folk, folk-pop, funk, indie folk, new americana, outlaw country, roots americana, roots rock, stomp and holler, texas country, traditional folk"
1026,Joey Bada$$,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"conscious hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop"
1027,Barry Manilow,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"adult standards, bubblegum pop, christmas, disco, lounge, mellow gold, quiet storm, soft rock, yacht rock"
1028,Lauren Duski,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"country pop, viral pop"
1029,Chris Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Snoop Dogg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
1031,Faith Evans And The Notorious B.I.G.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, hip hop, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap"
1032,Temple Of The Dog,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, alternative rock, grunge, hard rock, nu metal, post-grunge, rock"
1033,The Mountain Goats,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"alternative rock, anti-folk, chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, lo-fi, melancholia, modern rock, new weird america, stomp and holler"
1034,MisterWives,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"electropop, indie pop, indie poptimism, indietronica, modern rock, nyc pop, pop"
1035,Seether,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, nu metal, post-grunge, rap rock, rock, south african rock"
1036,Erasure,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance pop, dance rock, europop, new romantic, new wave, new wave pop, synthpop"
1037,A R I Z O N A,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"electropop, indie poptimism, modern rock, pop, tropical house"
1038,Jesse Larson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,New Kids On The Block,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"boy band, dance pop"
1040,Juanes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"colombian pop, cumbia, dance pop, latin, latin pop, mexican pop, pop, rock en espanol, tropical"
1041,LeToya Luckett,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"deep pop r&b, hip pop, neo soul, r&b, urban contemporary"
1042,Diana Krall,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"adult standards, christmas, lounge, vocal jazz"
1043,DREAMCAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,electronic rock
1044,Rag'n'Bone Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neo soul
1045,Mac DeMarco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edmonton indie
1046,Meghan Trainor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, hip pop, pop, post-teen pop"
1047,B.o.B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"atl hip hop, dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop"
1048,Motionless In White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"alternative metal, melodic metalcore, metalcore, post-screamo, screamo"
1049,At The Drive-In,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, alternative rock, dance-punk, el paso indie, emo, garage rock, indie rock, modern rock, post-hardcore"
1050,Slowdive,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, american shoegaze, art pop, chamber pop, dream pop, indie pop, indie rock, lo-fi, modern rock, new wave, noise pop, nu gaze, post-rock, reading indie, shoegaze, slow core"
1051,Blondie,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, candy pop, dance rock, new romantic, new wave, new wave pop, permanent wave, pop rock, power pop, rock"
1052,Colt Ford,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country rap, country road, modern country rock, redneck, country pop, redneck"
1053,Taj Mahal & Keb' Mo',0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,"acoustic blues, blues, blues-rock, classic rock, country blues, folk rock, funk, harmonica blues, jam band, jazz blues, mellow gold, modern blues, roots rock, soul, traditional blues, traditional folk, blues, blues-rock, country blues, electric blues, modern blues, piedmont blues, traditional blues"
1054,The Afghan Whigs,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative pop, alternative rock, grunge, indie rock, lo-fi, permanent wave"
1055,Brother Ali,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"abstract hip hop, alternative hip hop, conscious hip hop, hip hop, minnesota hip hop, pop rap, underground rap, nasheed"
1056,John Mellencamp Featuring Carlene Carter,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"album rock, classic rock, folk rock, heartland rock, mellow gold, pop rock, rock, singer-songwriter, soft rock, southern rock"
1057,Perfume Genius,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"art pop, chamber pop, chillwave, dream pop, electropop, experimental pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, modern rock, new rave, seattle indie"
1058,Lea Michele,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hollywood, post-teen pop, show tunes, viral pop"
1059,Sylvan Esso,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"art pop, chamber pop, electropop, etherpop, folk-pop, indie folk, indie pop, indietronica, shimmer pop"
1060,New Found Glory,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"easycore, emo, pop punk, pop rock, post-grunge, punk, skate punk"
1061,Feist,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"art pop, canadian indie, canadian pop, chamber pop, folk-pop, indie folk, indie pop, indie rock, slow core"
1062,The Classic Crime,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"christian alternative rock, christian punk, christian rock, dreamo"
1063,Cashmere Cat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, downtempo, electropop, pop, post-teen pop, shiver pop, dance pop, pop, post-teen pop, r&b"
1064,Trombone Shorty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"funk, jazz trombone, new orleans funk"
1065,Sheryl Crow,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"folk-pop, lilith, mellow gold, neo mellow, new wave pop, permanent wave, pop rock, rock"
1066,Fall Out Boy,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"emo, modern rock, pop punk"
1067,Young M.A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"lgbtq+ hip hop, nyc rap, rap, trap music"
1068,He Is Legend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"christian hardcore, christian metal, dreamo, melodic metalcore, post-hardcore, progressive post-hardcore, screamo"
1069,Kim Walker-Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"anthem worship, ccm, christian music, deep ccm, world worship, worship"
1070,Ray Davies,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pub rock
1071,The Black Angels,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"blues-rock, garage rock, modern blues rock, modern rock, neo-psychedelic, nu gaze, punk blues"
1072,Taylor Ray Holbrook,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"country pop, redneck"
1073,Ricardo Arjona,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"cantautor, latin, latin arena pop, latin pop, rock en espanol, tropical"
1074,Reba McEntire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"contemporary country, country, country dawn, nashville sound"
1075,COIN,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"indie pop, indie poptimism, indietronica, modern rock, pop"
1076,Lil Dicky,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"pop rap, rap"
1077,Joey Feek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Moneybagg Yo & Yo Gotti,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"rap, southern hip hop, trap music, dirty south rap, gangster rap, hip hop, memphis hip hop, pop, pop rap, rap, southern hip hop, trap music"
1079,The String Cheese Incident,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"jam band, progressive bluegrass"
1080,Little Dragon,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"alternative dance, alternative r&b, art pop, chillwave, dance-punk, downtempo, electronic, electropop, escape room, gothenburg indie, indie pop, indietronica, neo soul, new rave, swedish electropop, swedish synthpop, trip hop"
1081,Talib Kweli & Styles P,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop, pop rap, southern hip hop, battle rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop, trap music"
1082,RaeLynn,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"contemporary country, country pop, deep talent show"
1083,The Maine,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"emo, modern rock, neon pop punk, pop emo, pop punk, pop rock, post-teen pop"
1084,The New Pornographers,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"alternative rock, anti-folk, canadian indie, chamber pop, folk-pop, indie folk, indie pop, indie rock, lo-fi, modern rock, noise pop, stomp and holler, vancouver indie"
1085,Future Islands,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative dance, baltimore indie, chillwave, indie pop, indie rock, indietronica, modern rock, new rave"
1086,Cold War Kids,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"folk-pop, garage rock, indie folk, indie pop, indie rock, indietronica, modern rock, piano rock, rock, stomp and holler"
1087,Deep Purple,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, art rock, blues-rock, classic rock, hard rock, metal, psychedelic rock, rock"
1088,k.flay,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"escape room, hip pop, indie poptimism, modern rock"
1089,Yo-Yo Ma / Chris Thile / Edgar Meyer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"baroque, classical, early music, german baroque, classical, classical cello, classical performance, bluegrass, classical mandolin, progressive bluegrass, contrabass, progressive bluegrass"
1090,Michelle Branch,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"candy pop, dance pop, folk-pop, lilith, neo mellow, pop rock, post-teen pop"
1091,Trace Adkins,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country road, modern country rock, redneck"
1092,Jidenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ghanaian hip hop
1093,Usher,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"atl hip hop, dance pop, pop, pop rap, r&b, urban contemporary"
1094,Demon Hunter,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"alternative metal, christian alternative rock, christian metal, christian rock, groove metal, melodic metalcore, nu metal"
1095,Aimee Mann,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"folk, folk-pop, lilith, new wave pop, permanent wave, pop rock"
1096,Leela James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neo soul, r&b, urban contemporary"
1097,Jamiroquai,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"acid jazz, dance pop, electronic"
1098,Jackie Evancho,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,operatic pop
1099,La'Porsha Renae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,Goldfrapp,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"alternative dance, art pop, big beat, chamber pop, dance pop, dance-punk, electronic, electropop, folk-pop, indietronica, neo-synthpop, new rave, new wave pop, pop rock, trip hop"
1101,Rodney Crowell,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"alternative country, country rock, folk, heartland rock, new americana, outlaw country, pub rock, roots rock, singer-songwriter, southern rock, texas country, traditional country, traditional folk"
1102,Yellow Claw,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"bass trap, brostep, edm, electro house, electronic trap, indie electro-pop, la pop"
1103,The Mavericks,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"nashville sound, traditional country"
1104,Body Count,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"alternative metal, funk metal, groove metal, nu metal, rap metal, rap rock"
1105,Spoon,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"alternative dance, alternative rock, austindie, chamber pop, dance-punk, folk-pop, garage rock, indie folk, indie pop, indie rock, indietronica, lo-fi, modern rock, new rave, stomp and holler"
1106,Steel Panther,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"comic, glam metal, hard rock, metal, rock, sleaze rock"
1107,mansionz,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"pop, pop rap"
1108,Colton Dixon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"anthem worship, ccm, christian alternative rock, christian music, idol, worship"
1109,Boondox,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"country rap, horrorcore, rap rock, redneck"
1110,Raekwon,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop"
1111,Depeche Mode,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, permanent wave, rock, synthpop"
1112,Betty Who,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"australian dance, dance pop, electropop, indie poptimism, metropopolis, pop"
1113,Drew Holcomb And The Neighbors,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"acoustic pop, folk-pop, indie folk, indiecoustica, neo mellow, new americana, stomp and holler"
1114,Alison Krauss,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"bluegrass, folk, lilith, progressive bluegrass"
1115,Selah,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"anthem worship, ccm, christian alternative rock, christian music, christian relaxative, world worship, worship"
1116,Kaleo,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"icelandic indie, modern alternative rock, modern rock"
1117,James Blunt,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"neo mellow, pop, pop rock"
1118,Jeremih,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"chicago rap, dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap music, urban contemporary, conscious hip hop, hip hop, nc hip hop, pop rap, rap"
1119,Pitbull,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"dance pop, latin, miami hip hop, pop, pop rap, pop edm"
1120,Pallbearer,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"avantgarde metal, doom metal, drone metal, post-doom metal, post-metal, psychedelic doom, sludge metal, stoner metal, stoner rock"
1121,Charlie Wilson,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"neo soul, new jack swing, quiet storm, r&b, urban contemporary, atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
1122,Tedeschi Trucks Band,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"blues-rock, electric blues, folk rock, funk, jam band, mellow gold, modern blues, modern blues rock, new americana, rock, roots rock, southern rock"
1123,Milky Chance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,german pop
1124,Gary Clark Jr.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"blues-rock, electric blues, funk, garage rock, modern blues, modern blues rock, soul blues, texas blues"
1125,KXM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,modern hard rock
1126,Tennis,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"art pop, chamber pop, chillwave, dream pop, electropop, folk-pop, indie pop, indie psych-rock, indie rock, indie surf, indietronica, modern rock, nu gaze, shimmer pop"
1127,Real Estate,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"art pop, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie psych-rock, indie rock, indietronica, lo-fi, modern rock, neo-psychedelic, new jersey indie, noise pop, nu gaze, shimmer pop"
1128,The Shins,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"albuquerque indie, alternative rock, chamber pop, folk-pop, garage rock, indie folk, indie pop, indie rock, indietronica, modern rock, pop rock, portland indie, stomp and holler"
1129,Alejandro Fernandez,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"grupera, latin, latin arena pop, latin pop, mexican pop, ranchera, tropical"
1130,Conor Oberst,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"alternative country, anti-folk, chamber pop, folk-pop, indie folk, indie pop, indie rock, lo-fi, melancholia, modern rock, omaha indie, slow core, stomp and holler"
